feature,importance_mean,importance_std,importance_median,importance_min,importance_max,importance_range,importance_q25,importance_q75,importance_iqr,importance_cv,stability_score,rank_mean,rank_std,rank_median,rank_min,rank_max,top_1pct_frequency,top_5pct_frequency,top_10pct_frequency,above_mean_frequency,importance_zscore,overall_rank
cg16359175,3.132812239822069e-05,0.00020677656344182286,0.0,0.0,0.0016159101738171247,0.0016159101738171247,0.0,0.0,0.0,6.600328637017301,-5.600328637017301,100554.475,17605.659042673607,103648.75,92.0,103684.5,3.0,3.0,3.0,3.0,1.986583082833973,6521.0
cg21428954,3.132475576172154e-05,0.0002209103198794187,0.0,0.0,0.0017560526421127381,0.0017560526421127381,0.0,0.0,0.0,7.0522374168237185,-6.0522374168237185,101580.45,14491.435480914237,103648.75,46.0,103684.5,2.0,2.0,2.0,2.0,1.986330482601656,6522.0
cg13396201,3.1314748581159474e-05,0.00017198374967935945,0.0,0.0,0.0010364739552878191,0.0010364739552878191,0.0,0.0,0.0,5.492083068312621,-4.492083068312621,99531.16,20178.259768235715,103647.25,518.0,103684.0,4.0,4.0,4.0,4.0,1.985579639397925,6523.0
cg27228563,3.131140613768301e-05,0.00017116146302851822,0.0,0.0,0.0012255089921161168,0.0012255089921161168,0.0,0.0,0.0,5.466407852624103,-4.466407852624103,99529.815,20185.90330411981,103648.5,350.0,103684.0,4.0,4.0,4.0,4.0,1.985328854378849,6524.0
cg22991506,3.1309190511210216e-05,0.0002202938201888877,0.0,0.0,0.0017229971560680218,0.0017229971560680218,0.0,0.0,0.0,7.036052768746454,-6.036052768746454,101580.185,14493.609936046818,103648.75,47.0,103684.5,2.0,2.0,2.0,2.0,1.985162614940199,6525.0
cg15933729,3.1308479506976835e-05,0.00022042368822898108,0.0,0.0,0.00173212412075466,0.00173212412075466,0.0,0.0,0.0,7.040360556117267,-6.040360556117267,101579.635,14494.388494147486,103648.5,39.0,103684.5,2.0,2.0,2.0,2.0,1.9851092679766715,6526.0
cg08622693,3.130838451456791e-05,0.00017814732640894073,0.0,0.0,0.0010962623892003026,0.0010962623892003026,0.0,0.0,0.0,5.6900654621608515,-4.6900654621608515,100556.41,17594.362751515044,103648.5,487.0,103684.5,3.0,3.0,3.0,3.0,1.985102140654025,6527.0
cg22797862,3.130286535019831e-05,0.00023374170821759154,0.0,0.0,0.0021405382007070183,0.0021405382007070183,0.0,0.0,0.0,7.467078776807027,-6.467078776807027,101583.585,14471.071813113049,103648.75,12.0,103684.5,2.0,2.0,2.0,2.0,1.9846880352992267,6528.0
cg13915803,3.129348674235349e-05,0.0002202842031091015,0.0,0.0,0.0017290362589872296,0.0017290362589872296,0.0,0.0,0.0,7.039276287590377,-6.039276287590377,101580.21,14493.256320816934,103648.75,50.0,103684.5,2.0,2.0,2.0,2.0,1.9839843541857436,6529.0
cg11417701,3.129178566607973e-05,0.00019746024043252878,0.0,0.0,0.001505818155418811,0.001505818155418811,0.0,0.0,0.0,6.310269778550764,-5.310269778550764,100554.035,17607.554365137566,103648.5,160.0,103684.5,3.0,3.0,3.0,3.0,1.9838567216771406,6530.0
cg15816739,3.129117817472471e-05,0.0001801186368486047,0.0,0.0,0.0012630530444901692,0.0012630530444901692,0.0,0.0,0.0,5.756193014643107,-4.756193014643107,100555.62,17596.287136654708,103648.5,333.0,103684.5,3.0,3.0,3.0,3.0,1.983811141330867,6531.0
cg18361401,3.129033138974289e-05,0.00022168041448683727,0.0,0.0,0.0018060790957137337,0.0018060790957137337,0.0,0.0,0.0,7.0846071671451885,-6.0846071671451885,101580.81,14488.633806156466,103648.75,38.0,103684.5,2.0,2.0,2.0,2.0,1.983747606677457,6532.0
cg03643262,3.128532337955255e-05,0.00018471592138042376,0.0,0.0,0.0014838767553266164,0.0014838767553266164,0.0,0.0,0.0,5.904216770201995,-4.904216770201995,99529.055,20189.28180209675,103647.25,132.0,103684.5,4.0,4.0,4.0,4.0,1.9833718534478326,6533.0
cg11730290,3.128473071776609e-05,0.0002191130619975958,0.0,0.0,0.0016154954423770959,0.0016154954423770959,0.0,0.0,0.0,7.003811654738009,-6.003811654738009,101579.83,14495.341481872721,103648.75,76.0,103684.5,2.0,2.0,2.0,2.0,1.9833273857706766,6534.0
cg23738830,3.1278383132998154e-05,0.00018658369025251298,0.0,0.0,0.0014547084505675766,0.0014547084505675766,0.0,0.0,0.0,5.965241007984528,-4.965241007984528,100554.74,17602.082443915548,103648.5,164.0,103684.5,3.0,3.0,3.0,3.0,1.9828511236653266,6535.0
cg04035389,3.127741053347348e-05,0.00020552502995363177,0.0,0.0,0.0015266567237824618,0.0015266567237824618,0.0,0.0,0.0,6.571016249316805,-5.571016249316805,100554.355,17605.332651542685,103648.75,121.0,103684.5,3.0,3.0,3.0,3.0,1.9827781490908674,6536.0
cg10696628,3.12750471893623e-05,0.0002054292948604286,0.0,0.0,0.00152682583941766,0.00152682583941766,0.0,0.0,0.0,6.568451736345523,-5.568451736345523,100554.245,17608.515349184752,103648.75,127.0,103684.5,3.0,3.0,3.0,3.0,1.9826008263321793,6537.0
cg10227187,3.1271465669289126e-05,0.00021907448325079234,0.0,0.0,0.001625341204520131,0.001625341204520131,0.0,0.0,0.0,7.005548924783733,-6.005548924783733,101579.5,14495.794069315416,103648.5,79.0,103684.5,2.0,2.0,2.0,2.0,1.9823321032898307,6538.0
cg21745375,3.126883332815801e-05,0.00017838414006148017,0.0,0.0,0.0011481150579705681,0.0011481150579705681,0.0,0.0,0.0,5.7048361128725595,-4.7048361128725595,100556.33,17594.76201717716,103648.5,436.0,103684.5,3.0,3.0,3.0,3.0,1.9821345975652223,6539.0
cg18304954,3.1261115730274116e-05,0.00018580835776168213,0.0,0.0,0.0013658756211533513,0.0013658756211533513,0.0,0.0,0.0,5.943734222138419,-4.943734222138419,100555.13,17603.254003396647,103649.25,235.0,103684.5,3.0,3.0,3.0,3.0,1.981555542767089,6540.0
cg02513764,3.125677788263042e-05,0.00021941365928560303,0.0,0.0,0.0016790352504638215,0.0016790352504638215,0.0,0.0,0.0,7.019692117347783,-6.019692117347783,101579.98,14494.578717906914,103648.75,61.0,103684.5,2.0,2.0,2.0,2.0,1.9812300721310905,6541.0
cg11183365,3.125674343868485e-05,0.0002134377790651381,0.0,0.0,0.001727524553009318,0.001727524553009318,0.0,0.0,0.0,6.828513553642403,-5.828513553642403,100556.285,17594.856292146153,103648.75,56.0,103684.5,3.0,3.0,3.0,3.0,1.9812274877865508,6542.0
cg19138960,3.1252103420424905e-05,0.00021973868793062818,0.0,0.0,0.0017087363674900755,0.0017087363674900755,0.0,0.0,0.0,7.031142251781766,-6.031142251781766,101579.735,14493.045071077197,103648.5,52.0,103684.5,2.0,2.0,2.0,2.0,1.9808793451549618,6543.0
cg26395382,3.1249387966391006e-05,0.00020660229543375505,0.0,0.0,0.0016342771342771339,0.0016342771342771339,0.0,0.0,0.0,6.611381781869737,-5.611381781869737,100554.495,17604.554844910876,103648.75,68.0,103684.0,3.0,3.0,3.0,3.0,1.9806756034323305,6544.0
cg09321684,3.124659489884949e-05,0.00021893186466370496,0.0,0.0,0.0016294216294216299,0.0016294216294216299,0.0,0.0,0.0,7.006560705777752,-6.006560705777752,101578.965,14498.074025927546,103648.5,76.0,103684.5,2.0,2.0,2.0,2.0,1.9804660383337391,6545.0
cg20329620,3.124305061457557e-05,0.00020498966209986795,0.0,0.0,0.0015448496122097632,0.0015448496122097632,0.0,0.0,0.0,6.561107252872124,-5.561107252872124,100553.385,17612.03997878369,103648.5,112.0,103684.5,3.0,3.0,3.0,3.0,1.980200109109953,6546.0
cg06402816,3.1241755690822724e-05,0.00022017886352382763,0.0,0.0,0.0017426998424216486,0.0017426998424216486,0.0,0.0,0.0,7.04756035309724,-6.04756035309724,101580.575,14491.452090176297,103649.5,56.0,103684.5,2.0,2.0,2.0,2.0,1.9801029504054464,6547.0
cg15774864,3.1239167632610264e-05,0.00022007681628274334,0.0,0.0,0.001737373737373738,0.001737373737373738,0.0,0.0,0.0,7.044877583910067,-6.044877583910067,101579.73,14493.544972059115,103648.5,44.0,103684.5,2.0,2.0,2.0,2.0,1.9799087672478992,6548.0
cg09396614,3.1228052787489894e-05,0.0002115639614378863,0.0,0.0,0.001740415273349404,0.001740415273349404,0.0,0.0,0.0,6.774783090040457,-5.774783090040457,100556.04,17598.95441065747,103648.75,61.0,103684.5,3.0,3.0,3.0,3.0,1.9790748154802271,6549.0
cg13035424,3.121364554135702e-05,0.00018218274337425435,0.0,0.0,0.0012377246920970057,0.0012377246920970057,0.0,0.0,0.0,5.836619098879665,-4.836619098879665,100555.815,17598.611876744002,103648.5,359.0,103684.5,3.0,3.0,3.0,3.0,1.977993833401783,6550.0
cg05786361,3.121174515137151e-05,0.00021954602863648185,0.0,0.0,0.0017132273498996766,0.0017132273498996766,0.0,0.0,0.0,7.034061189645321,-6.034061189645321,101580.16,14493.106231219035,103648.5,52.0,103684.5,2.0,2.0,2.0,2.0,1.9778512462968332,6551.0
cg00984392,3.1210619521582344e-05,0.00021947740780315728,0.0,0.0,0.0017087363674900755,0.0017087363674900755,0.0,0.0,0.0,7.032116246195084,-6.032116246195084,101580.075,14493.80796191515,103648.5,51.0,103684.5,2.0,2.0,2.0,2.0,1.9777667897936382,6552.0
cg07930875,3.120428218371328e-05,0.0001805892090464395,0.0,0.0,0.0012487878025213707,0.0012487878025213707,0.0,0.0,0.0,5.787302821226683,-4.787302821226683,100555.785,17596.376741144042,103648.5,338.0,103684.5,3.0,3.0,3.0,3.0,1.977291296517663,6553.0
cg18011143,3.1203723881131414e-05,0.0001756799232083357,0.0,0.0,0.0013108002203651543,0.0013108002203651543,0.0,0.0,0.0,5.630076745644218,-4.630076745644218,99531.95,20176.366296920267,103648.0,294.0,103684.5,4.0,4.0,4.0,4.0,1.9772494068268935,6554.0
cg16053585,3.120279357306051e-05,0.0001777605343856974,0.0,0.0,0.001113936849772615,0.001113936849772615,0.0,0.0,0.0,5.69692467685656,-4.69692467685656,100556.145,17593.848423851872,103648.5,458.0,103684.5,3.0,3.0,3.0,3.0,1.9771796053990007,6555.0
cg06642354,3.120275350252006e-05,0.0002187606098221287,0.0,0.0,0.0016465161819831174,0.0016465161819831174,0.0,0.0,0.0,7.010916799787582,-6.010916799787582,101579.68,14496.105874599563,103648.75,70.0,103684.5,2.0,2.0,2.0,2.0,1.9771765988885475,6556.0
cg24124366,3.120200933700641e-05,0.0001998377045894944,0.0,0.0,0.001473922902494331,0.001473922902494331,0.0,0.0,0.0,6.404621637309704,-5.404621637309704,100553.025,17611.642370371792,103648.0,147.0,103684.5,3.0,3.0,3.0,3.0,1.977120763819428,6557.0
cg15867712,3.120137600409098e-05,0.00025012774261589114,0.0,0.0,0.0024783418793035304,0.0024783418793035304,0.0,0.0,0.0,8.016535582582556,-7.016535582582556,100557.725,17585.934199719813,103648.5,1.0,103684.5,3.0,3.0,3.0,3.0,1.9770732445693955,6558.0
cg16162927,3.119962277590074e-05,0.00021845559039458676,0.0,0.0,0.001595645103858372,0.001595645103858372,0.0,0.0,0.0,7.0018439575150975,-6.0018439575150975,101579.56,14495.873206585384,103648.75,107.0,103684.5,2.0,2.0,2.0,2.0,1.9769416990793276,6559.0
cg01906703,3.1195066144545464e-05,0.0003103869891353279,0.0,0.0,0.0031195066144545465,0.0031195066144545465,0.0,0.0,0.0,9.9498424755016,-8.9498424755016,102614.18,10312.722229489165,103648.75,4.0,103684.5,1.0,1.0,1.0,1.0,1.9765998130042444,6560.0
cg06753513,3.1189250063610385e-05,0.00018530673458130772,0.0,0.0,0.001432815062610047,0.001432815062610047,0.0,0.0,0.0,5.941346459717063,-4.941346459717063,100555.095,17602.313762783433,103648.5,196.0,103684.5,3.0,3.0,3.0,3.0,1.976163429867619,6561.0
cg10532048,3.1186473844651365e-05,0.00026085012406873784,0.0,0.0,0.0025689170716280273,0.0025689170716280273,0.0,0.0,0.0,8.36418021960674,-7.364180219606739,101585.115,14461.037670902979,103649.5,8.0,103684.5,2.0,2.0,2.0,2.0,1.9759551289256583,6562.0
cg09367476,3.1183519454891166e-05,0.00021844647468300668,0.0,0.0,0.0016186233895716352,0.0016186233895716352,0.0,0.0,0.0,7.00516740845307,-6.00516740845307,101579.72,14496.182572546468,103648.5,83.0,103684.5,2.0,2.0,2.0,2.0,1.9757334597493243,6563.0
cg14363096,3.116709510020606e-05,0.00020448464460593238,0.0,0.0,0.001532050500175227,0.001532050500175227,0.0,0.0,0.0,6.5608933992453,-5.5608933992453,100553.49,17612.695870306172,103648.75,122.0,103684.5,3.0,3.0,3.0,3.0,1.9745011331200115,6564.0
cg06207806,3.1166822975804474e-05,0.00021209113067486226,0.0,0.0,0.0016841050554121757,0.0016841050554121757,0.0,0.0,0.0,6.805007053134921,-5.805007053134921,100555.64,17597.667522725846,103648.5,48.0,103684.0,3.0,3.0,3.0,3.0,1.9744807155052566,6565.0
cg00309339,3.115805830405117e-05,0.0001790532176205634,0.0,0.0,0.001187889815971915,0.001187889815971915,0.0,0.0,0.0,5.746591819494125,-4.746591819494125,100555.74,17596.247317323086,103648.0,386.0,103684.5,3.0,3.0,3.0,3.0,1.97382309828949,6566.0
cg21520299,3.1153613058294015e-05,0.0002205464787661368,0.0,0.0,0.001790480628584003,0.001790480628584003,0.0,0.0,0.0,7.079299932995338,-6.079299932995338,101581.08,14488.601112032866,103649.5,38.0,103684.5,2.0,2.0,2.0,2.0,1.9734895695253218,6567.0
cg24306962,3.115258915256686e-05,0.0002215702606172877,0.0,0.0,0.0018350887929813003,0.0018350887929813003,0.0,0.0,0.0,7.112395964668469,-6.112395964668469,101581.36,14486.85914649549,103649.5,30.0,103684.5,2.0,2.0,2.0,2.0,1.9734127454236952,6568.0
cg24773770,3.114495091999171e-05,0.0002181194395628538,0.0,0.0,0.0016050489542359144,0.0016050489542359144,0.0,0.0,0.0,7.003341883215385,-6.003341883215385,101579.67,14496.175249220047,103648.5,89.0,103684.5,2.0,2.0,2.0,2.0,1.9728396454399388,6569.0
cg11820312,3.1142744182455806e-05,0.0001808352568810109,0.0,0.0,0.0013146644137163907,0.0013146644137163907,0.0,0.0,0.0,5.8066391053288475,-4.8066391053288475,100555.705,17597.073835313502,103648.0,276.0,103684.5,3.0,3.0,3.0,3.0,1.9726740729421735,6570.0
cg11304778,3.114268267659653e-05,0.00021809934200188298,0.0,0.0,0.001603961183272544,0.001603961183272544,0.0,0.0,0.0,7.0032066262910515,-6.0032066262910515,101579.185,14496.962758394428,103648.5,80.0,103684.5,2.0,2.0,2.0,2.0,1.972669458130225,6571.0
cg05519821,3.113571212551072e-05,0.00021814379768137442,0.0,0.0,0.001621793512825949,0.001621793512825949,0.0,0.0,0.0,7.006202272868969,-6.006202272868969,101579.695,14495.036717424173,103648.75,73.0,103684.5,2.0,2.0,2.0,2.0,1.972146454585263,6572.0
cg20634514,3.1133823757915865e-05,0.000183873533517822,0.0,0.0,0.0013145208700764256,0.0013145208700764256,0.0,0.0,0.0,5.905890145666968,-4.905890145666968,100555.275,17600.106238226945,103648.75,294.0,103684.5,3.0,3.0,3.0,3.0,1.972004769525625,6573.0
cg06753439,3.1130858888788225e-05,0.00021792899433432643,0.0,0.0,0.0015733628568088518,0.0015733628568088518,0.0,0.0,0.0,7.000394530501059,-6.000394530501059,101579.675,14496.390127782675,103648.5,94.0,103684.5,2.0,2.0,2.0,2.0,1.9717823140776962,6574.0
cg26840884,3.1103930287014215e-05,0.00023069305848919121,0.0,0.0,0.002094363360022107,0.002094363360022107,0.0,0.0,0.0,7.416822076125115,-6.416822076125115,101583.545,14471.84986259445,103649.5,12.0,103684.5,2.0,2.0,2.0,2.0,1.9697618491222988,6575.0
cg08961250,3.1099888352538085e-05,0.00021771400454579637,0.0,0.0,0.0015729360645561768,0.0015729360645561768,0.0,0.0,0.0,7.000452928723641,-6.000452928723641,101580.17,14495.639164800565,103649.5,102.0,103684.5,2.0,2.0,2.0,2.0,1.969458580982736,6576.0
cg17775624,3.1096612501705925e-05,0.00021840411729029684,0.0,0.0,0.001680805286103361,0.001680805286103361,0.0,0.0,0.0,7.023382850464192,-6.023382850464192,101580.36,14492.77622974287,103648.75,69.0,103684.5,2.0,2.0,2.0,2.0,1.9692127924393488,6577.0
cg16452987,3.109186277942214e-05,0.00020826822853743483,0.0,0.0,0.0015982553916728856,0.0015982553916728856,0.0,0.0,0.0,6.698458698634322,-5.698458698634322,100555.555,17598.72149062184,103648.75,94.0,103684.5,3.0,3.0,3.0,3.0,1.96885641866611,6578.0
cg24596898,3.10904439757511e-05,0.0002177627753525557,0.0,0.0,0.0016076525598775386,0.0016076525598775386,0.0,0.0,0.0,7.004148126915973,-6.004148126915973,101580.03,14495.226570981913,103648.75,98.0,103684.5,2.0,2.0,2.0,2.0,1.9687499651963014,6579.0
cg03771547,3.108834695747845e-05,0.0002177585593806038,0.0,0.0,0.0016096485313831094,0.0016096485313831094,0.0,0.0,0.0,7.004484967629465,-6.004484967629465,101580.03,14494.227198581511,103648.75,88.0,103684.5,2.0,2.0,2.0,2.0,1.968592624983606,6580.0
cg08017245,3.10882820227473e-05,0.0002183304635051113,0.0,0.0,0.0016790352504638215,0.0016790352504638215,0.0,0.0,0.0,7.022895670329816,-6.022895670329816,101580.76,14491.619398721454,103649.5,72.0,103684.5,2.0,2.0,2.0,2.0,1.9685877529018778,6581.0
cg04332442,3.108726417874035e-05,0.0002176407881086094,0.0,0.0,0.001579888624424126,0.001579888624424126,0.0,0.0,0.0,7.0009405383247945,-6.0009405383247945,101579.475,14496.64730676976,103648.75,79.0,103684.5,2.0,2.0,2.0,2.0,1.968511383613811,6582.0
cg10956549,3.108633495051149e-05,0.00016961868380900935,0.0,0.0,0.0012038474295190716,0.0012038474295190716,0.0,0.0,0.0,5.456356899047329,-4.456356899047329,99531.4,20182.09262688089,103648.5,397.0,103684.5,4.0,4.0,4.0,4.0,1.9684416632069464,6583.0
cg20113744,3.1073247829570714e-05,0.0002187004953666574,0.0,0.0,0.0017146153147827095,0.0017146153147827095,0.0,0.0,0.0,7.038201888196055,-6.038201888196055,101580.185,14492.681097308221,103648.75,56.0,103684.5,2.0,2.0,2.0,2.0,1.9674597307081934,6584.0
cg01646323,3.1070992287461006e-05,0.00021756007239512535,0.0,0.0,0.001590606041566312,0.001590606041566312,0.0,0.0,0.0,7.002009146711701,-6.002009146711701,101579.555,14495.444366575142,103648.5,92.0,103684.5,2.0,2.0,2.0,2.0,1.9672904963815716,6585.0
cg18231102,3.106912056635813e-05,0.00021754983178449774,0.0,0.0,0.001591341991341991,0.001591341991341991,0.0,0.0,0.0,7.002101366522903,-6.002101366522903,101579.765,14495.47377312225,103648.75,106.0,103684.5,2.0,2.0,2.0,2.0,1.9671500603156231,6586.0
cg02946634,3.1065758674978765e-05,0.000177470866602744,0.0,0.0,0.0011430694625505044,0.0011430694625505044,0.0,0.0,0.0,5.712730121497771,-4.712730121497771,100556.55,17593.452838698264,103648.75,443.0,103684.5,3.0,3.0,3.0,3.0,1.9668978161117514,6587.0
cg24785250,3.106268304207068e-05,0.00016281745423732882,0.0,0.0,0.0011651579212448142,0.0011651579212448142,0.0,0.0,0.0,5.241560423507861,-4.241560423507861,99529.4,20189.25779913665,103648.0,430.0,103684.5,4.0,4.0,4.0,4.0,1.9666670500081638,6588.0
cg26152888,3.1062263685349504e-05,0.00022000795120978123,0.0,0.0,0.0017902999838447838,0.0017902999838447838,0.0,0.0,0.0,7.082782026454333,-6.082782026454333,101581.115,14487.606677407935,103648.75,40.0,103684.5,2.0,2.0,2.0,2.0,1.9666355854870552,6589.0
cg22279159,3.105430315960024e-05,0.000218239682936687,0.0,0.0,0.0016895438312572466,0.0016895438312572466,0.0,0.0,0.0,7.027656651943086,-6.027656651943086,101580.655,14491.961904913876,103649.5,66.0,103684.5,2.0,2.0,2.0,2.0,1.9660383037032512,6590.0
cg03133811,3.1052657386393585e-05,0.00019654787137727447,0.0,0.0,0.0014556357461260876,0.0014556357461260876,0.0,0.0,0.0,6.329482078889265,-5.329482078889265,100553.25,17611.57782106703,103648.5,160.0,103684.5,3.0,3.0,3.0,3.0,1.965914820608344,6591.0
cg11974293,3.105064985062455e-05,0.00019867500263480415,0.0,0.0,0.0017965073466660803,0.0017965073466660803,0.0,0.0,0.0,6.39839628964091,-5.39839628964091,99530.325,20186.78992861111,103648.75,40.0,103684.5,4.0,4.0,4.0,4.0,1.9657641943076514,6592.0
cg17340138,3.1046207368852864e-05,0.00021869547324053766,0.0,0.0,0.00172525940839399,0.00172525940839399,0.0,0.0,0.0,7.044170201701456,-6.044170201701456,101580.31,14491.915169807611,103648.5,45.0,103684.5,2.0,2.0,2.0,2.0,1.965430872926541,6593.0
cg00355286,3.1042698642034245e-05,0.00021737303535595623,0.0,0.0,0.0015922776087901177,0.0015922776087901177,0.0,0.0,0.0,7.002365922691554,-6.002365922691554,101579.635,14495.741273190379,103648.75,108.0,103684.5,2.0,2.0,2.0,2.0,1.9651676115944239,6594.0
cg09229250,3.1035260350261935e-05,0.00017687599885927603,0.0,0.0,0.0010934169485387912,0.0010934169485387912,0.0,0.0,0.0,5.699176579974307,-4.699176579974307,100556.52,17592.215423294478,103648.0,466.0,103684.5,3.0,3.0,3.0,3.0,1.9646095132579378,6595.0
cg04026326,3.103301757564575e-05,0.00017718584072751458,0.0,0.0,0.0011590153027278777,0.0011590153027278777,0.0,0.0,0.0,5.709572694255086,-4.709572694255086,100556.83,17592.15439510181,103648.75,425.0,103684.5,3.0,3.0,3.0,3.0,1.9644412368820277,6596.0
cg17491449,3.103285484676341e-05,0.00021744304668346834,0.0,0.0,0.0016196914873357466,0.0016196914873357466,0.0,0.0,0.0,7.006843136825775,-6.006843136825775,101580.265,14494.046268460545,103649.5,93.0,103684.5,2.0,2.0,2.0,2.0,1.9644290272616856,6597.0
cg06656344,3.102869286089198e-05,0.0001876258641183434,0.0,0.0,0.001413109415304372,0.001413109415304372,0.0,0.0,0.0,6.046830921186849,-5.046830921186849,99529.375,20189.745048461482,103648.5,189.0,103684.5,4.0,4.0,4.0,4.0,1.964116751612595,6598.0
cg05858290,3.102786220868691e-05,0.00021734217770773425,0.0,0.0,0.0016079345916311287,0.0016079345916311287,0.0,0.0,0.0,7.004719686260442,-6.004719686260442,101580.385,14493.27803032409,103648.75,89.0,103684.5,2.0,2.0,2.0,2.0,1.9640544274085927,6599.0
cg17782848,3.1023969411459036e-05,0.00021898620666320324,0.0,0.0,0.0017503355445477645,0.0017503355445477645,0.0,0.0,0.0,7.058590662587887,-6.058590662587887,101580.605,14490.17339704653,103648.75,44.0,103684.5,2.0,2.0,2.0,2.0,1.9637623491030274,6600.0
cg14160020,3.102352656474181e-05,0.00021867286289794472,0.0,0.0,0.001732466171145417,0.001732466171145417,0.0,0.0,0.0,7.048591254849144,-6.048591254849144,101580.28,14492.195549902022,103648.75,50.0,103684.5,2.0,2.0,2.0,2.0,1.9637291221170787,6601.0
cg12036414,3.102079757773929e-05,0.00022401202201505527,0.0,0.0,0.0019402173301658696,0.0019402173301658696,0.0,0.0,0.0,7.221326251236751,-6.221326251236751,101581.68,14481.201228924347,103648.75,23.0,103684.5,2.0,2.0,2.0,2.0,1.963524365009799,6602.0
cg08415141,3.101775557165145e-05,0.00017649747867282795,0.0,0.0,0.0010811447658548154,0.0010811447658548154,0.0,0.0,0.0,5.6901895833874665,-4.6901895833874665,100557.36,17591.247271452925,103648.75,500.0,103684.5,3.0,3.0,3.0,3.0,1.9632961219414744,6603.0
cg20611731,3.101631818765933e-05,0.00019881236871274844,0.0,0.0,0.0016957717420498818,0.0016957717420498818,0.0,0.0,0.0,6.409907408065932,-5.409907408065932,99530.68,20183.53644279416,103648.5,62.0,103684.5,4.0,4.0,4.0,4.0,1.9631882743819207,6604.0
cg00568549,3.1007153222414916e-05,0.00017910755125586205,0.0,0.0,0.0012105938163007467,0.0012105938163007467,0.0,0.0,0.0,5.776311431751926,-4.776311431751926,100556.07,17595.66173365185,103648.75,389.0,103684.5,3.0,3.0,3.0,3.0,1.9625006229676671,6605.0
cg17062938,3.1002135757911225e-05,0.0002183879809975405,0.0,0.0,0.0017229971560680218,0.0017229971560680218,0.0,0.0,0.0,7.044265539520379,-6.044265539520379,101579.86,14492.777162276387,103648.5,55.0,103684.5,2.0,2.0,2.0,2.0,1.9621241603767114,6606.0
cg05093711,3.099971296558475e-05,0.00019603989162216752,0.0,0.0,0.0016037695437995285,0.0016037695437995285,0.0,0.0,0.0,6.323905626134142,-5.323905626134142,100555.09,17604.16243142229,103649.5,101.0,103684.5,3.0,3.0,3.0,3.0,1.9619423771920168,6607.0
cg06252875,3.099809785051412e-05,0.00020352665593270712,0.0,0.0,0.001531806615776082,0.001531806615776082,0.0,0.0,0.0,6.565757690630765,-5.565757690630765,100553.365,17609.58813627607,103648.5,113.0,103684.5,3.0,3.0,3.0,3.0,1.961821194390677,6608.0
cg23931672,3.099068177103481e-05,0.00017917008538967047,0.0,0.0,0.0012578441046717057,0.0012578441046717057,0.0,0.0,0.0,5.781399343630944,-4.781399343630944,100556.215,17596.103708385985,103648.5,312.0,103684.5,3.0,3.0,3.0,3.0,1.9612647626524033,6609.0
cg11908547,3.0989693618992074e-05,0.00021701485564862345,0.0,0.0,0.0015929318631608708,0.0015929318631608708,0.0,0.0,0.0,7.002784798012532,-6.002784798012532,101580.08,14494.66249653989,103648.75,95.0,103684.5,2.0,2.0,2.0,2.0,1.961190621165604,6610.0
cg06393639,3.098955858880065e-05,0.00021739240502740268,0.0,0.0,0.0016500198183947287,0.0016500198183947287,0.0,0.0,0.0,7.0149983874287045,-6.0149983874287045,101580.305,14493.552720070915,103648.75,80.0,103684.5,2.0,2.0,2.0,2.0,1.9611804897903482,6611.0
cg08263066,3.098944761389358e-05,0.00017973145793251654,0.0,0.0,0.0013212479133972491,0.0013212479133972491,0.0,0.0,0.0,5.799744487135957,-4.799744487135957,100556.33,17596.188392975906,103648.5,269.0,103684.5,3.0,3.0,3.0,3.0,1.9611721632937649,6612.0
cg10272601,3.0987904260832425e-05,0.00018777680034183752,0.0,0.0,0.0013302648431454047,0.0013302648431454047,0.0,0.0,0.0,6.05966098240085,-5.05966098240085,100554.66,17605.637961868917,103648.75,272.0,103684.5,3.0,3.0,3.0,3.0,1.9610563648278794,6613.0
cg00881448,3.098345766370376e-05,0.00021692367646425803,0.0,0.0,0.0015784334536191888,0.0015784334536191888,0.0,0.0,0.0,7.001251399815107,-6.001251399815107,101579.925,14494.711353003035,103648.75,107.0,103684.5,2.0,2.0,2.0,2.0,1.9607227346697065,6614.0
cg09028711,3.097289550512921e-05,0.0002168179499801595,0.0,0.0,0.0015615499892956534,0.0015615499892956534,0.0,0.0,0.0,7.000225404231692,-6.000225404231692,101579.53,14496.36918694126,103648.75,97.0,103684.5,2.0,2.0,2.0,2.0,1.9599302512191243,6615.0
cg06568506,3.097162305045664e-05,0.00018872565989179078,0.0,0.0,0.0013484284249376225,0.0013484284249376225,0.0,0.0,0.0,6.093482741800775,-5.093482741800775,99527.815,20199.620944420592,103649.5,258.0,103684.5,4.0,4.0,4.0,4.0,1.9598347783796934,6616.0
cg16121444,3.097064350229179e-05,0.00019067743545719292,0.0,0.0,0.0013908620538454792,0.0013908620538454792,0.0,0.0,0.0,6.1566954452702465,-5.1566954452702465,99529.71,20188.52688350242,103648.5,217.0,103684.5,4.0,4.0,4.0,4.0,1.9597612824456745,6617.0
cg08827674,3.096844596516578e-05,0.00020520491518983565,0.0,0.0,0.0016394149257162554,0.0016394149257162554,0.0,0.0,0.0,6.6262366796508765,-5.6262366796508765,100555.26,17600.270413899896,103648.5,77.0,103684.5,3.0,3.0,3.0,3.0,1.9595964002587516,6618.0
